,Date,Title of Resource,Purpose,Description,URL,Summary,0,Substack,#N/A,Inspired By,Content,Created By
FALSE,2-22-23,Word Reflection,Vocabulary,https://youtu.be/iKSDIZalFHM,https://docs.google.com/presentation/d/1_HPzCzttC053xSeuKynayCIRaLU1qNVtKleCn2ZT93Q/edit?usp=sharing,"End class with one word. That's the whole routine.

Kids pick the word that fits how they felt about the lesson. You learn more in 30 seconds than a full survey could give you!

Save this for next week 📝

Watch the close: https://youtu.be/iKSDIZalFHM",,,https://kami.app/pM5-cRJ-9LV-g59,,,@mrshowell24
FALSE,2-22-23,Quote and Note,Instructional Strategies,https://youtu.be/6l2NuWlMzQg,https://docs.google.com/presentation/d/1JDZ9KFa8d5dZTAZBhXqBVsVX8iQCP19jx7kKjxxv6Rc/edit?usp=sharing,"Reading without notes? It barely sticks.

Quote and Note fixes it. Pick one line. Write what it made you think. Done.

It turns every text into a real talk with the page!

Watch the setup: https://youtu.be/6l2NuWlMzQg 📚",,,https://kami.app/8Fv-cBp-iVB-Cem,@sam_futrell1,,@mrshowell24 
FALSE,2-22-23,Lunch Bento Box,Instructional Strategies,https://youtu.be/yS0LU_OIL8Y,https://docs.google.com/presentation/d/17QUw7SrzSSV83d_eNDGyJoHlPbCwnV3hZyMt7R_0UjA/edit?usp=share_link,"Save this one for your next lesson plan.

Lunch Bento Box is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/yS0LU_OIL8Y",,,,,,@mrshowell24
FALSE,2-24-23,Fail,Classroom Management,https://youtu.be/-zXXBQ7JQfM,https://docs.google.com/presentation/d/1lkdYB9kMl-UlWtpoS0TCbdUDoFXC-IPEq0wpAE2Zd6g/edit?usp=sharing,"My third grader once threw her pencil and yelled ""I quit!""

We talked. We named it. We turned ""fail"" into ""first attempt in learning.""

Now she's the first to try the hard ones 💛

Watch the Fail framing: https://youtu.be/-zXXBQ7JQfM",,,https://kami.app/GzL-gRa-Gyt-6jm,,,@mrshowell24
FALSE,2-24-23,Colors and Room ,Classroom Management,https://youtu.be/6a_qGQTWCK8,https://docs.google.com/presentation/d/1JzuQuM0ziExCdz4WGoRN6nCNXIacPtMpU-U2pUFdxIA/edit?usp=share_link,"The color of your room talks to your kids.

This Space helps you pick tones that calm, focus, or spark joy. 🎨

A quiet way to shift the vibe.

https://youtu.be/6a_qGQTWCK8",,,,,,@mrshowell24
FALSE,2-24-23,My Learning Log,Blended Learning ,https://youtu.be/Sijkrxhxhrw,https://docs.google.com/presentation/d/1KrxErsC8iL4zkqPdfP3CdbYTn6rOu7K2dK1DLHR4LzY/edit?usp=sharing,"What if My Learning Log was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/Sijkrxhxhrw",,,,@Brits_,,@mrshowell24 
FALSE,2-25-23,16 Personalities ,Classroom Management,https://youtu.be/9aGcO-kufe4,https://docs.google.com/presentation/d/1ojIuyoidMURZHNLMCVqs5YL4bvVq83Ry1nd0uPvn9bM/edit?usp=sharing,"Kids want to feel smart. They want to feel safe to try.

16 Personalities gives them both. It opens space to think, share, and grow without fear of getting it wrong!

See how it plays out 🎯

https://youtu.be/9aGcO-kufe4",,,,@claycodes,,@mrshowell24 
FALSE,2-26-23,Writing,ELA Instructional Strategies,https://youtu.be/mdTR0Vf8oBQ,https://docs.google.com/presentation/d/1z32nNbSkcgfq_NPPCH6xWeg94rrSrticXCNZI0xCuIs/edit?usp=sharing,"Writer's block isn't real. Blank page panic is.

Give kids a starter line, a list of words, or three things to react to. The page fills itself.

You're not asking for less. You're giving them a way in!

Watch the move: https://youtu.be/mdTR0Vf8oBQ ✍️",,,https://kami.app/cZD-dk6-Qce-Sj8,,,@mrshowell24
FALSE,2-27-23,Infer,ELA Instructional Strategies,https://www.youtube.com/watch?v=Jb9kRgumFfY,https://docs.google.com/presentation/d/1dKPXfvE8YQbEJvaC6QGoir7c2KaaX54brxQjNo8PvGs/edit?usp=sharing,"Kids don't struggle to read. They struggle to infer.

The fix? Stop, point at one line, and ask ""what's not said?""

Five seconds. Whole new layer of meaning lights up!

Watch the routine: https://youtu.be/Jb9kRgumFfY 🔍",,,https://kami.app/zrQ-VRy-CjM-jEv, Panicked Teacher ,,@mrshowell24
FALSE,2-27-23,4 Steps To perfectionism,Classroom Management,https://www.youtube.com/watch?v=uCyKbnyghfs&t=7s,https://docs.google.com/presentation/d/1Blvdc7aqSX-CbxqQZ_z-ykYZxy4W-YgHY8_PqGx_KBM/edit?usp=sharing,"Save this one for your next lesson plan.

4 Steps To perfectionism is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/uCyKbnyghfs",,,,,,"@pertuzluisfer
@mrshowell24 "
FALSE,2-27-23,Vocabulary,Vocabulary,https://youtu.be/iKlYwBobuHo,https://docs.google.com/presentation/d/1idApuVT8xHb8oIERqQpC4t4aHOXeky2KWCJDdZxjK6o/edit?usp=sharing,"What if Vocabulary was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/iKlYwBobuHo",,,https://kami.app/6hT-mLS-Rcr-jTc,,,@mrshowell24
FALSE,3-1-23,Retrieval Practice,Retrieval,https://youtu.be/r56DpQ_uC4g,https://docs.google.com/presentation/d/1siBjrMdyQJR_pdKM03NDYrEvs4BTkDJGV4_RHcpCBh4/edit?usp=share_link,"Re-reading is the slowest way to learn.

Retrieval is the fastest. Close the book, write what you know, then check.

Five minutes a day beats an hour of review!

Watch the quick how-to: https://youtu.be/r56DpQ_uC4g 🧠",,,https://kami.app/Wtd-wvT-7qB-jf5,@chasenye,,@mrshowell24
FALSE,3-1-23,Vocabulary Word Wall,Vocabulary,https://youtu.be/hlTWOlEpWck,https://docs.google.com/presentation/d/1JYN57ludm8WD-l8Bt2xu1Z8Tftc5uYEu5WOn_U6mlac/edit?usp=sharing,"Word walls should not be wallpaper.

This Space turns yours into a tool kids point to and use every day. 📚

Save it for your next set up.

https://youtu.be/hlTWOlEpWck",,,,,,@mrshowell24 
FALSE,3-1-23,Digital Spring Cleaning,Session,https://youtube.com/live/BJXugRQpZG4,https://docs.google.com/presentation/d/1GWNy7LSnexMbxooRrJtQQx6k8V1x0gH0yUNmhamq0Zs/edit?usp=sharing,"Your laptop has 47 tabs open right now. Don't lie!

Spring is the best time for a tech clean-out. Close, sort, save, breathe.

You'll teach lighter and think clearer ✨

Watch the quick sweep: https://youtu.be/BJXugRQpZG4",,,,,,
FALSE,3-5-23,Long Division,Math Instructional Strategies,https://youtu.be/rf8Yjie2dBw,https://docs.google.com/presentation/d/1wrsRFEdWF4vTBMplwERP_6ruoT9l0H2ibEmRwlhrd70/edit?usp=sharing,"Long division makes most kids freeze.

The trick? Break it down. Divide, multiply, subtract, bring down. Make it a chant.

Five steps, one rhythm, full class on track!

Watch the moves: https://youtu.be/rf8Yjie2dBw ✏️",,,https://kami.app/WEY-3pS-uqD-pmU,,,@mrshowell24
FALSE,3-5-23,Tuning,Feedback ,https://youtu.be/tA3_Uu0R1Bs,https://docs.google.com/presentation/d/1DErcqexSt1vP6o_0EhSmCliqOe8nqBSX3m8YrZqyGoM/edit?usp=sharing,"Save this one for your next lesson plan.

Tuning is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/tA3_Uu0R1Bs",,,https://kami.app/igM-UL8-Jmi-5hL,Trevor Muir,,@mrshowell24 
FALSE,3-5-23,6 Spots,Classroom Management,https://youtu.be/ehubN1pRp30,https://docs.google.com/presentation/d/1KSIcI20PO7sY5NJ7Im964OD8pt1_MUFuV7C8Or9DdE8/edit?usp=sharing,"Six spots can change a class.

This simple set up gives every kid a place to land that fits the task. 🪑

Flex seating, real focus.

https://youtu.be/ehubN1pRp30",,,,,,@mrshowell24 
FALSE,3-5-23,First 20 days building a Psychological Safe Environment,Classroom Management,https://youtu.be/rkpEOF62KLA,https://docs.google.com/presentation/d/1cm4DJYJUfK5eTbEErlS0w1aBDoYVQZbShZpZTkb2Fpc/edit?usp=sharing,"The first 20 days set the tone for the whole year.

Skip the rules sheet. Build trust. Let kids share, mess up, try again, and feel safe.

That base does more than any lesson plan can!

Watch the start: https://youtu.be/rkpEOF62KLA 🤝",,,,,,@mrshowell24
FALSE,3-7-23,Diamond Nine,Discussion,https://youtu.be/0kRhCke8ZLw,https://docs.google.com/presentation/d/1Rcysl2li5si4x2WIjAGDWre46DffUeoBovIq-rayIFw/edit?usp=sharing,"What if Diamond Nine was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/0kRhCke8ZLw",,,https://kami.app/uk4-bp8-kRY-k5y,,,@mrshowell24 
FALSE,3-8-23,Race to the top,Game Based Learning ,https://youtu.be/07S90rEnP7w,https://docs.google.com/presentation/d/1K9wNKRfG1aW-fVqi-k0S1aCSaY1WNOa6OUjSwM08Ejg/edit#slide=id.p,"Worksheets bore kids. Races wake them up!

Race to the Top turns any problem set into a contest. First to the top wins. Suddenly every kid wants to work.

Same content, way more brain 🏁

Watch it run: https://youtu.be/07S90rEnP7w",,,https://kami.app/jFe-jL1-nQ2-mUw,,,@mrshowell24
FALSE,3-9-23,Bingo Board,Game Based Learning ,https://youtu.be/V7eK5dXLogo,https://docs.google.com/presentation/d/1KJkPAxvuxTyAI11n1VOyXlkJ6AbVBG8lDfQuAhVCzio/edit?usp=share_link,"A bingo board can teach anything!

Each square equals a tiny task or quick win. Kids race to fill rows and learn without even knowing it.

Free, easy, low-prep gold 🎯

See how I use it: https://youtu.be/V7eK5dXLogo",,,https://kami.app/Jme-JtC-94g-CuJ,,,@mrshowell24 
FALSE,3-9-23,Attempt,Reflection  ,https://youtu.be/uvaJ4YdQyWo,https://docs.google.com/presentation/d/17HK6GWeAxAoGxb1Q58YLQsubwr7iAOPGJ2_0VEfFFvM/edit?usp=sharing,"A kid in my class once tried six times to solve one problem.

She kept missing. She kept trying. On the seventh try? She got it.

The win wasn't the answer. It was the grit she built getting there!

Watch the Attempt routine: https://youtu.be/uvaJ4YdQyWo 💪",,, https://kami.app/qv5-NT5-9iW-1pb,@TammyNeid,,@mrshowell24 
FALSE,3-9-23,Circle of Action,Instructional Strategies,https://youtu.be/RQVr9wfrf-0,https://docs.google.com/presentation/d/19gZE0ZBldXtmINEGYmgJilqwwZDvoZw6NYd7MOVgEFM/edit?usp=share_link,"Big ideas die in the ""what now?"" gap!

The Circle of Action closes it. Kids reflect, pick one tiny next step, share it with a peer, and go.

Tiny step, big lift 🔄

Watch the routine: https://youtu.be/RQVr9wfrf-0",,,,,,@mrshowell24 
FALSE,3-9-23,Praise Prism,Classroom Management,https://youtu.be/mhMik_-1Lnc,https://docs.google.com/presentation/d/1lb35vkzeHC7kAkyp5svelPwt8id4bwAOuY3XVj1wCFI/edit?usp=share_link,"Praise that lands stays with kids.

This prism gives you the right words for every win, big or small. 🌟

Save this and thank yourself later.

https://youtu.be/mhMik_-1Lnc",,,,,,@mrshowell24 
FALSE,3-9-23,Make and Take PBL,Session,https://youtube.com/live/c-d5L2lZP_8,https://docs.google.com/presentation/d/1cdiIxBBaoD6ZA9tRCBcwFKe2u4C4IxYqOtYyM59F4KA/edit?usp=share_link,"Save this one for your next lesson plan.

Make and Take PBL is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/c-d5L2lZP_8",,,,,,
FALSE,3-9-23,Muscle Research,Instructional Strategies,https://youtu.be/RQOMd9TYi24,https://docs.google.com/presentation/d/1OECWOFvSzWqr70utHMrTqEZvaign7OUC67BWja6qVCE/edit?usp=share_link,"Save this one for your next lesson plan.

Muscle Research is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/RQOMd9TYi24",,,,,,@mrshowell24 
FALSE,3-9-23,True Colors Choice Board,Classroom Management,https://youtu.be/V0_5BA1ETNU,https://docs.google.com/presentation/d/1BCQIEPoz6u1AgxP0HHxYLGy4rN1pZSd4qFXLRKgfJzA/edit?usp=share_link,"Want kids to know themselves better?

This True Colors choice board helps each kid pick a path that fits who they are. 🎨

Save this for the start of the year.

https://youtu.be/V0_5BA1ETNU",,,,,,@mrshowell24 
FALSE,3-9-23,Big Fan,Reflection  ,https://youtu.be/HRqmzIOX3bY,https://docs.google.com/presentation/d/1vs_tvrSkY-tYLYs-xeysax0R0W0kEfc0Cw6MjH_2Tl4/edit?usp=share_link,"What if Big Fan was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/HRqmzIOX3bY",,,https://kami.app/s3d-mxc-y9X-FPY,,,@mrshowell24 
FALSE,3-9-23,Design thinking video Game,Technology Instructional strategies,https://youtu.be/j8xsW3J5t48,https://docs.google.com/presentation/d/1J275vOYavpIhtKTe9ubIooaBFwQ_Nsg5d4WT2wKWwJ8/edit?usp=share_link,"What if design thinking felt like a video game?

Kids tackle real problems with quests, levels, and team plays. 🎮

A fresh way to teach problem solving.

https://youtu.be/j8xsW3J5t48",https://app.schoolai.com/dot/spaces/68fb2111-fd3e-47ea-b806-bd22e8c10978,,https://kami.app/tnj-FHx-KkX-3bM,,,@mrshowell24 
FALSE,3-11-23,Diversity ,Classroom Management,https://youtu.be/kvKlgkSqOGs,https://docs.google.com/presentation/d/1bdkSO4JKs2KxBsqhZfVyRKmYmss7frHO2fUAcmCpKyE/edit?usp=sharing,"Every kid in your room has something to teach you.

This Space helps you build a class where each voice belongs. 🌈

Real culture, real care.

https://youtu.be/kvKlgkSqOGs",,,,Dafina- Lazarus Stewart,,@mrshowell24 
FALSE,3-12-23,Justification,ELA Instructional Strategies,https://youtu.be/XmZFtEuS1w4,https://docs.google.com/presentation/d/1LMxfBA-qADN61yXMBdMSqlOw7b6g1-CY6f-BYeaAxeE/edit?usp=sharing,"Ready to level up your writing with text-to-text, text-to-self, and text-to-world justifications? Let's dive in together and take our work to the next level! 📚💡 
https://buff.ly/43wrvqw ",,,,,,@mrshowell24
FALSE,3-13-23,Active Listening,Classroom Management,https://youtu.be/h_FbGNtiUNM,https://docs.google.com/presentation/d/1wZdsFhU3VoseKquaMF3ZGFJUfDxBPrSdu_1R86sGz0Y/edit?usp=sharing,"We tell kids to listen. We don't show them how.

Active listening is a skill. Lean in, nod, repeat back what you heard. Then add your idea.

Teach it once and your whole class shifts!

Quick demo: https://youtu.be/h_FbGNtiUNM 👂",,,,,,@mrshowell24 
FALSE,3-15-23,Poem Match Up,ELA Instructional Strategies,https://youtu.be/aQvqHLOcTfg,https://docs.google.com/presentation/d/1qroFj25pnkclRF7v-fVPYFF6eTXbhGdT5P4EQul8Ktg/edit?usp=share_link,"Hot take: poetry doesn't need a unit. It needs a match-up game!

Hand out lines and have kids find their pair. They argue, laugh, and read like wild.

Five minutes. Whole class hooked 🎭

Watch the play: https://youtu.be/aQvqHLOcTfg",,,,,,@mrshowell24 
FALSE,3-15-23,Phoneme Awareness,Basic Reading Instructional strategies,https://youtu.be/rRay_DAGZ6k,https://docs.google.com/presentation/d/1Ak2Ez5uIWymoU_mkvcJ1-k2nLKdb9Uhe0Xf_rJKwH38/edit?usp=sharing,"Save this one for your next lesson plan.

Phoneme Awareness is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/rRay_DAGZ6k",,,https://kami.app/Fam-9L1-vAx-qVR,,,@mrshowell24
FALSE,3-16-23,Grow your Vocabulary ,Vocabulary,https://youtu.be/PzK9ESYVnB4,https://docs.google.com/presentation/d/1f4F16EpUSPH5mElBkJxXmOHTF9Grp4rbwAJyXSWf9Uk/edit?usp=share_link,"Kids don't learn new words from lists. They learn them from real use!

Try this: pick one word a week. Use it in three subjects, three ways, three days.

It sticks like glue 🌱

Quick demo: https://youtu.be/PzK9ESYVnB4",,,,,,@mrshowell24 
FALSE,3-16-23,Poem Match Up,ELA Instructional Strategies,https://youtu.be/aQvqHLOcTfg,https://drive.google.com/drive/folders/1ecUNJLtThA1-2MdyrhmTfI-8-JMi82PP?usp=share_link,"What if Poem Match Up was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/aQvqHLOcTfg",,,,,,@mrshowell24
FALSE,3-20-23,Textual Evidence,Vocabulary,https://youtu.be/-o8hskkX1Hk,https://docs.google.com/presentation/d/1Z0ML0VW8S73YYq8V6C6uf9Xt28gfxy-DVxQf0tjAuAI/edit?usp=sharing,"Citing the text should not feel like a test.

This Space teaches kids to pull strong evidence with ease. 📖

A real shift for any ELA room.

https://youtu.be/-o8hskkX1Hk",,,,,,@mrshowell24 
FALSE,3-21-23,6 thinking Hats,Reflection  ,https://youtu.be/XmOdyJVtMfQ,https://docs.google.com/presentation/d/1DBUC-Z9k_5GHquR8OrnJF5ZaZ5tpOB-lxbMDtm-ob1o/edit?usp=sharing,"🧢✨ Ever tried looking at a problem from ALL angles?
The 6 Thinking Hats method helps teams think more clearly, creatively, and collaboratively.


🔹 Facts
⚪ Feelings
⚫ Cautions
💡 Benefits
🎨 Creativity
🔄 Process
https://youtu.be/XmOdyJVtMfQ ",https://app.schoolai.com/dot/spaces/de6167de-3408-4010-83d9-8af9ea6d3443/,,https://kami.app/27T-fau-dW3-uAn,,,@mrshowell24
FALSE,3-21-23,Floor Is Lava,Game Based Learning ,https://youtu.be/aUDB4AV4pYg,https://docs.google.com/presentation/d/1WFu4mgPNIAck0YLgG7BLgm9mYGnw3azBq6Fs9CM2pr0/edit?usp=share_link,"Floor Is Lava beats every worksheet I've ever made!

Cards on the floor, kids hop from one to the next, answering as they go. Brain on, energy up, learning happens.

Best part? It works for any subject 🌋

Watch how it plays out: https://youtu.be/aUDB4AV4pYg",,,,,,@mrshowell24
FALSE,3-21-23,Jigsaw,Group Work ,https://youtu.be/yGVUzu_v9Pc,https://docs.google.com/presentation/d/1TFVWmZJBGlGHOTbS9gLHHMNKsmWaWQiSPINDNtElxA8/edit?usp=sharing,"Save this one for your next lesson plan.

Jigsaw is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/yGVUzu_v9Pc",,,https://kami.app/z7g-d9h-Wb9-gr8,,,@mrshowell24 
FALSE,3-21-23,Guess Who- Poems ,ELA Instructional Strategies,https://youtu.be/NwGsb1FMeN4,https://docs.google.com/presentation/d/1vI_4SBo1YdPjbS7nzl0cEniNrACZvm9lPbgRkjqnNno/edit?usp=sharing,"What if poetry felt like a game?

This Guess Who has kids match poems to poets with clues and laughs. 🎭

A fresh take on poem study.

https://youtu.be/NwGsb1FMeN4",,,,Eb,,@mrshowell24
FALSE,3-22-23,Learning Science,Coaching ,https://youtu.be/1Ie3ehg5Qac,https://docs.google.com/presentation/d/1RQSTxxFk7gIuUMbbyMvKyks3ukm06A6ytre5fs5k1Iw/edit?usp=sharing,"Most of what we were taught about teaching is wrong!

Brain science says kids learn through spaced practice, retrieval, and sleep. Not cramming and worksheets.

The good news? Small shifts make huge gains 🧠

Watch the quick rundown: https://youtu.be/1Ie3ehg5Qac",,,,,,@mrshowell24
FALSE,3-23-23,Polaroid,Instructional Strategies,https://youtu.be/VuvoIe9nuOQ,https://docs.google.com/presentation/d/1cfnNrYUwxuIeJmt34gTfM-DALcdMR5bLyGM5yM6Hvb4/edit?usp=sharing,"What if Polaroid was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/VuvoIe9nuOQ",,,,Brave new Teaching ,,@mrshowell24 
